
	Warning... 
	   Date Selected:                 20170101:2400
	   First Entry In Datebase:       20170423:2400
	   ...Resetting Date Selected To: 20170423:2400
williamsburg20
daily summary

date,atmp_max,atmp_min,pcpn,soil1_max,soil1_min,soil_50cm_max,soil_50cm_min,srad
01/09/2021,0.5,-11.2,0.00,1.4,1.0,2.2,2.0,2429.8
01/10/2021,-0.1,-2.5,0.00,1.2,1.1,2.0,1.9,1924.7
01/11/2021,-1.1,-4.1,0.00,1.2,1.1,1.9,1.9,844.3
01/12/2021,1.5,-1.4,0.00,1.3,1.2,1.9,1.9,1063.3
01/13/2021,6.2,-3.4,0.00,1.4,1.3,2.0,1.9,5952.8
01/14/2021,3.3,-0.3,0.00,1.5,1.4,2.0,2.0,2472.0
01/15/2021,2.9,-0.5,3.81,1.6,1.5,2.1,2.0,1260.8
01/16/2021,1.6,-0.5,4.32,1.7,1.6,2.2,2.1,987.3
01/17/2021,0.1,-3.2,1.27,1.7,1.5,2.2,2.1,2254.8
01/18/2021,-1.5,-4.0,0.00,1.6,1.5,2.2,2.1,2250.5
01/19/2021,-2.6,-7.0,0.00,1.6,1.5,2.1,2.1,2710.1
01/20/2021,1.0,-8.8,0.00,1.5,1.4,2.1,2.0,3674.0
01/21/2021,3.9,-4.5,0.00,1.5,1.4,2.0,2.0,4402.9
01/22/2021,-4.3,-9.6,0.00,1.5,1.4,2.0,2.0,3353.2
01/23/2021,-1.7,-12.7,0.00,1.4,1.1,2.0,1.9,8229.6
01/24/2021,-1.7,-9.4,0.00,1.1,0.9,1.9,1.8,3621.7
01/25/2021,-2.0,-9.5,0.00,1.0,0.9,1.8,1.7,5225.0
01/26/2021,-4.8,-8.1,0.00,1.0,0.9,1.7,1.6,3282.6
01/27/2021,-3.0,-7.6,0.25,1.0,0.9,1.7,1.6,3315.3
01/28/2021,-6.4,-8.2,0.00,1.0,0.9,1.7,1.6,2873.8
01/29/2021,-1.0,-16.0,0.00,1.0,1.0,1.7,1.6,7169.1
01/30/2021,-1.7,-14.1,0.00,1.0,0.8,1.7,1.6,7223.1
01/31/2021,0.2,-6.9,0.00,0.8,0.7,1.6,1.5,7495.2
02/01/2021,-2.5,-14.3,0.00,0.8,0.7,1.5,1.4,7857.6
02/02/2021,-1.6,-8.7,0.00,0.7,0.7,1.5,1.4,9898.3
02/03/2021,3.1,-14.6,0.00,0.7,0.7,1.4,1.4,10655.4
02/04/2021,3.2,-5.4,0.00,0.7,0.6,1.4,1.3,4027.3
02/05/2021,-0.7,-11.2,0.00,0.7,0.6,1.4,1.3,5362.3
02/06/2021,-9.7,-13.0,0.00,0.7,0.6,1.4,1.3,4986.4
02/07/2021,-11.7,-15.8,0.00,0.7,0.6,1.4,1.3,6863.3
02/08/2021,-9.5,-15.3,0.00,0.6,0.5,1.3,1.2,6107.4
02/09/2021,-9.8,-13.5,0.00,0.5,0.5,1.3,1.2,7842.8
02/10/2021,-7.9,-13.6,0.00,0.5,0.4,1.2,1.1,6198.8
02/11/2021,-7.6,-13.8,0.00,0.5,0.4,1.2,1.1,2985.6
02/12/2021,-5.1,-13.4,0.00,0.5,0.4,1.1,1.1,5657.0
02/13/2021,-6.6,-16.0,0.00,0.5,0.4,1.1,1.1,1620.1
02/14/2021,-8.8,-14.8,0.00,0.5,0.4,1.1,1.1,1865.2
02/15/2021,-12.6,-16.1,0.00,0.5,0.4,1.1,1.1,4400.6
02/16/2021,-9.0,-16.2,0.00,0.5,0.4,1.1,1.1,11393.2
02/17/2021,-0.1,-20.1,0.25,0.5,0.5,1.1,1.1,12337.9
02/18/2021,-2.6,-15.6,0.00,0.5,0.5,1.1,1.1,10900.9
02/19/2021,0.7,-12.6,0.00,0.5,0.5,1.1,1.1,7908.9
02/20/2021,-0.3,-11.4,2.29,0.5,0.5,1.1,1.1,5899.1
02/21/2021,0.8,-11.8,0.00,0.5,0.5,1.1,1.0,9409.2
02/22/2021,2.7,-4.7,0.25,0.5,0.5,1.1,1.1,6818.5
02/23/2021,7.2,-0.5,0.51,0.6,0.5,1.2,1.1,11870.2
02/24/2021,3.1,-4.7,0.76,0.6,0.5,1.2,1.1,4331.9
02/25/2021,1.1,-12.1,0.00,0.7,0.6,1.2,1.1,8064.5
02/26/2021,6.2,-5.1,0.00,0.7,0.7,1.2,1.2,14050.3
02/27/2021,8.9,-1.0,0.00,0.8,0.7,1.2,1.2,13922.2
02/28/2021,7.0,-3.5,0.25,0.8,0.8,1.3,1.2,7223.4
03/01/2021,-0.6,-8.4,0.00,0.8,0.6,1.2,1.2,8102.7
03/02/2021,3.8,-12.2,0.00,0.6,0.5,1.2,1.1,12197.7
03/03/2021,6.7,-3.8,0.00,0.5,0.5,1.1,1.0,9023.1
03/04/2021,-3.0,-6.4,0.00,0.5,0.5,1.1,1.0,15695.1
03/05/2021,2.3,-4.2,0.00,0.5,0.5,1.1,1.0,12488.3
03/06/2021,0.0,-8.9,0.00,0.5,0.5,1.1,1.0,14095.6
03/07/2021,4.3,-13.8,0.00,0.5,0.4,1.0,1.0,16584.7
03/08/2021,11.7,-2.8,0.00,0.7,0.4,1.1,1.0,15364.8
03/09/2021,14.0,-5.1,0.00,2.4,0.5,1.5,1.1,15379.9
03/10/2021,15.9,7.9,0.00,4.7,2.4,2.5,1.5,3102.6
03/11/2021,15.9,1.4,0.00,5.7,4.1,3.5,2.5,8530.8
03/12/2021,2.5,-7.2,0.00,4.1,2.3,3.5,3.0,15688.6
03/13/2021,10.4,-9.0,0.00,2.8,1.4,3.1,2.5,17294.9
03/14/2021,4.3,-4.9,0.00,2.7,2.1,2.7,2.6,17276.8
03/15/2021,5.0,-8.7,0.00,2.1,1.1,2.7,2.1,13902.4
03/16/2021,1.4,-4.4,0.76,1.5,1.1,2.2,1.9,5747.6
03/17/2021,2.0,-2.4,2.03,1.7,1.3,2.0,1.9,3677.6
03/18/2021,7.5,-2.7,0.25,2.4,1.4,2.2,2.0,17992.4
03/19/2021,9.9,-7.8,0.00,2.8,1.2,2.2,2.0,18951.6
03/20/2021,15.0,-5.5,0.00,3.4,1.2,2.4,2.1,19455.8
03/21/2021,19.4,1.2,0.00,4.7,2.0,3.1,2.4,18653.2
03/22/2021,19.1,8.1,0.00,5.7,4.1,3.9,3.1,9149.7
03/23/2021,21.9,7.5,0.00,6.9,5.2,4.8,3.9,10024.2
03/24/2021,18.3,9.3,1.02,7.6,6.5,5.6,4.8,9730.2
03/25/2021,9.5,-0.4,0.00,7.4,5.5,5.7,5.5,6213.6
03/26/2021,2.3,-1.7,0.00,5.5,4.5,5.5,4.9,7125.5
03/27/2021,6.0,-5.5,0.51,4.5,3.5,4.9,4.4,7395.1
03/28/2021,3.9,-1.4,5.84,4.2,3.3,4.5,4.2,4478.4
03/29/2021,11.3,-5.2,0.00,3.9,2.4,4.3,3.7,15287.7
03/30/2021,18.4,5.6,0.00,6.4,3.9,4.7,3.8,16286.5
03/31/2021,5.8,-5.3,0.00,6.1,3.6,4.9,4.5,5405.8
04/01/2021,-0.5,-7.2,0.00,3.6,2.4,4.6,3.8,19856.2
04/02/2021,8.9,-8.4,0.00,3.6,1.7,3.8,3.2,21520.2
04/03/2021,14.5,-0.8,0.00,5.1,2.7,4.0,3.5,20271.3
04/04/2021,20.0,-3.9,0.00,6.2,3.2,4.5,3.9,18640.7
04/05/2021,23.4,9.2,0.00,8.3,5.6,5.6,4.5,18909.6
04/06/2021,23.9,9.9,0.00,9.4,7.6,6.7,5.6,16526.4
04/07/2021,28.0,9.9,0.00,10.4,8.4,7.6,6.7,16467.1
04/08/2021,27.3,10.1,7.11,11.2,9.7,8.5,7.6,12043.5
04/09/2021,15.1,8.6,0.76,11.1,10.0,8.7,8.4,6508.0
04/10/2021,17.5,7.3,0.76,10.4,9.3,8.8,8.6,11397.6
04/11/2021,15.6,7.7,4.57,10.3,9.6,8.9,8.7,7472.0
04/12/2021,14.7,5.3,0.00,10.1,9.5,8.9,8.8,6955.1
04/13/2021,12.9,2.9,0.00,9.7,8.8,9.0,8.7,13809.8
04/14/2021,5.3,0.1,2.03,9.1,7.8,8.7,8.2,8613.5
04/15/2021,3.5,0.6,2.29,7.8,6.7,8.2,7.5,3900.4
04/16/2021,5.7,0.9,0.00,6.8,6.3,7.5,7.0,10681.1
04/17/2021,10.6,-3.0,0.00,7.0,5.3,7.0,6.6,19206.3
04/18/2021,12.6,-3.6,0.00,7.5,5.3,6.8,6.5,24187.4
04/19/2021,7.9,-0.4,0.25,7.0,6.2,6.8,6.7,8499.7
04/20/2021,3.1,-3.2,0.00,6.3,5.3,6.7,6.3,16272.9
04/21/2021,2.8,-3.8,0.00,5.4,4.5,6.3,5.8,16538.1
04/22/2021,8.2,-4.1,0.00,6.2,3.9,5.8,5.4,23748.9
04/23/2021,18.2,2.5,0.00,7.5,5.0,6.2,5.7,20251.7
04/24/2021,16.5,1.3,2.03,7.8,6.1,6.7,6.2,10472.4
04/25/2021,3.7,-2.6,0.00,7.5,5.8,6.8,6.4,16096.2
04/26/2021,5.4,-2.4,1.02,5.8,4.7,6.4,5.8,4138.0
04/27/2021,15.1,3.5,0.00,6.6,4.9,6.0,5.7,8025.2
04/28/2021,10.3,4.4,2.79,7.1,6.3,6.4,6.0,6878.6
04/29/2021,13.4,4.0,1.27,8.1,6.9,6.9,6.4,11648.2
04/30/2021,9.3,-1.8,0.00,8.0,7.0,7.1,6.9,24104.4
05/01/2021,20.6,-2.7,,8.1,5.8,7.1,6.6,17587.9
05/02/2021,21.7,5.2,,9.1,7.4,7.6,6.9,9499.1
05/03/2021,16.4,9.4,,9.8,9.1,8.3,7.6,4400.5
05/04/2021,11.2,4.2,,9.7,8.9,8.6,8.3,5979.2
05/05/2021,9.5,0.7,,8.9,8.1,8.5,8.2,16281.5
05/06/2021,11.6,-0.4,0.00,8.6,7.1,8.2,7.8,16048.9
05/07/2021,5.0,-1.7,2.79,8.1,6.6,8.0,7.4,6999.9
05/08/2021,10.3,-0.3,0.00,7.9,6.1,7.4,7.1,24587.0
05/09/2021,10.2,-3.4,0.00,8.1,5.9,7.4,7.0,25645.0
05/10/2021,9.1,0.3,0.00,8.2,6.8,7.5,7.2,19877.7
05/11/2021,11.1,0.2,0.00,8.3,7.0,7.6,7.3,20584.2
05/12/2021,14.6,-2.2,0.00,9.0,6.3,7.7,7.2,27026.2
05/13/2021,20.5,-2.7,0.00,9.6,6.6,8.0,7.5,27425.8
05/14/2021,21.6,2.0,0.00,10.4,7.6,8.5,7.9,23071.1
05/15/2021,21.8,2.1,0.00,10.7,8.4,8.9,8.4,17421.6
05/16/2021,18.8,6.3,0.00,11.0,9.8,9.3,8.9,13476.7
05/17/2021,24.4,3.1,0.00,12.2,9.3,9.8,9.2,26770.8
05/18/2021,27.6,5.8,0.00,13.3,10.4,10.5,9.8,26410.8
05/19/2021,25.8,13.0,1.27,13.5,12.2,11.1,10.5,11135.2
05/20/2021,28.9,17.2,0.00,14.5,12.9,11.8,11.1,13147.2
05/21/2021,29.9,18.5,0.51,15.5,13.5,12.5,11.8,18709.0
05/22/2021,26.8,17.7,2.03,16.6,14.6,13.2,12.5,21242.6
05/23/2021,21.8,10.4,0.00,16.3,14.7,13.4,13.2,7412.2
05/24/2021,26.9,11.9,0.00,15.4,13.8,13.4,13.1,15736.8
05/25/2021,29.7,16.4,2.79,16.8,14.9,13.9,13.2,21551.3
05/26/2021,20.9,5.8,6.60,16.6,14.9,14.2,13.9,21025.9
05/27/2021,9.1,2.8,3.05,14.9,12.6,14.2,13.1,10738.4
05/28/2021,14.0,3.6,0.76,12.6,11.6,13.1,12.4,24649.2
05/29/2021,16.1,-1.1,0.00,12.9,10.5,12.4,11.8,28187.4
05/30/2021,19.6,-0.5,0.00,13.5,10.7,12.1,11.7,27539.4
05/31/2021,22.9,5.2,0.00,14.2,12.1,12.4,12.0,20800.7
06/01/2021,23.2,3.7,0.00,15.1,12.4,12.8,12.3,27612.5
06/02/2021,26.4,5.9,0.00,15.3,13.1,13.1,12.7,20010.3
06/03/2021,29.6,9.6,0.25,16.4,13.8,13.6,13.1,22668.9
06/04/2021,30.6,12.1,0.00,17.4,15.0,14.2,13.5,23653.9
06/05/2021,32.5,21.8,0.00,18.6,16.3,14.8,14.1,23636.4
06/06/2021,32.5,22.0,0.00,19.6,17.4,15.6,14.8,25492.3
06/07/2021,31.4,21.2,0.00,20.2,18.1,16.2,15.6,21258.1
06/08/2021,33.7,16.4,0.00,21.0,18.6,16.8,16.2,25591.4
06/09/2021,30.2,15.1,0.00,20.9,18.8,17.1,16.7,22839.8
06/10/2021,30.8,14.9,0.00,21.1,19.0,17.3,17.1,25993.1
06/11/2021,31.4,16.2,0.00,21.4,19.3,17.6,17.3,23485.4
06/12/2021,28.6,14.1,0.00,21.1,19.2,17.7,17.5,20644.8
06/13/2021,27.8,10.2,0.00,20.7,18.3,17.7,17.4,24618.2
06/14/2021,22.9,12.1,6.86,20.4,18.4,17.7,17.4,25254.9
06/15/2021,22.0,11.9,0.00,19.5,17.8,17.5,17.2,28329.8
06/16/2021,23.0,5.2,0.00,18.9,16.6,17.4,16.9,28968.2
06/17/2021,30.0,5.1,0.00,19.3,16.4,17.1,16.6,24798.2
06/18/2021,31.1,16.2,1.52,20.9,18.5,17.4,16.8,24899.4
06/19/2021,22.0,9.8,0.00,20.4,18.2,17.5,17.2,21277.4
06/20/2021,26.6,8.7,1.78,19.3,17.4,17.4,17.1,17635.8
06/21/2021,19.1,3.7,2.29,19.1,17.1,17.3,17.0,10003.9
06/22/2021,19.1,3.5,7.37,17.1,15.1,17.0,16.2,19289.6
06/23/2021,25.8,6.1,0.00,18.0,14.9,16.2,15.8,22298.9
06/24/2021,24.2,16.3,4.83,18.1,17.1,16.4,16.1,10058.8
06/25/2021,24.3,17.7,0.00,18.8,17.8,16.7,16.4,7237.9
06/26/2021,23.5,16.5,10.67,19.1,18.1,16.9,16.7,4439.6
06/27/2021,25.2,16.1,23.37,19.5,18.7,17.6,16.9,9117.7
06/28/2021,28.3,15.0,0.00,20.2,18.4,17.9,17.5,23223.6
06/29/2021,25.8,17.9,6.10,20.1,19.2,18.2,17.9,8625.7
06/30/2021,27.6,15.2,0.00,21.2,19.3,18.7,18.2,24139.9
07/01/2021,19.2,12.8,0.00,20.6,19.1,18.8,18.4,26095.5
07/02/2021,21.6,8.6,0.00,19.6,18.1,18.6,18.1,22201.2
07/03/2021,28.4,13.9,0.00,20.9,18.2,18.5,18.0,24169.4
07/04/2021,32.4,15.1,0.00,21.9,19.4,19.1,18.5,23003.9
07/05/2021,31.7,21.6,11.68,22.7,20.6,19.7,19.1,20419.4
07/06/2021,30.3,16.0,0.51,22.5,21.1,20.1,19.7,20129.4
07/07/2021,17.8,12.5,21.84,21.7,19.2,20.1,19.4,4926.1
07/08/2021,17.2,11.7,0.76,19.2,18.1,19.4,18.4,5828.8
07/09/2021,21.6,9.8,0.00,19.5,17.7,18.4,18.1,27691.0
07/10/2021,26.3,7.5,0.00,19.8,17.4,18.4,17.9,27044.1
07/11/2021,25.5,9.8,0.00,19.7,17.9,18.4,18.1,24665.4
07/12/2021,29.2,8.1,0.00,20.1,17.8,18.4,18.1,22257.5
07/13/2021,25.7,16.7,44.70,20.3,19.3,18.8,18.4,10865.2
07/14/2021,29.5,17.6,2.29,21.6,19.3,19.3,18.8,21702.9
07/15/2021,23.1,14.3,20.83,21.2,20.2,19.5,19.3,13403.6
07/16/2021,24.9,11.2,0.00,20.8,19.2,19.6,19.1,21741.8
07/17/2021,25.5,9.5,0.00,20.6,18.6,19.4,18.9,25335.0
07/18/2021,27.9,12.2,0.00,21.0,19.0,19.3,18.9,20175.2
07/19/2021,29.2,14.8,0.00,21.6,19.5,19.6,19.1,20450.1
07/20/2021,23.8,17.1,0.00,21.2,20.1,19.6,19.5,8257.3
07/21/2021,22.9,12.8,0.00,20.6,19.3,19.5,19.2,25632.9
07/22/2021,25.7,13.9,0.00,20.1,19.0,19.4,19.0,10981.5
07/23/2021,27.5,15.8,0.00,21.1,19.3,19.4,19.0,17583.0
07/24/2021,25.8,19.3,87.40,21.6,20.5,20.0,19.4,10360.0
07/25/2021,29.6,17.4,0.00,22.4,20.5,20.3,19.9,25339.5
07/26/2021,31.4,17.8,0.00,22.5,20.7,20.5,20.2,23377.0
07/27/2021,26.5,16.4,0.51,22.6,21.1,20.7,20.4,22349.7
07/28/2021,29.3,13.0,0.76,22.3,20.5,20.8,20.4,21275.1
07/29/2021,24.6,16.3,9.40,22.1,21.4,20.8,20.6,12968.9
07/30/2021,18.9,10.4,0.00,21.5,19.8,20.7,20.1,25130.1
07/31/2021,24.8,9.8,0.25,20.9,18.9,20.2,19.6,16887.0
08/01/2021,21.5,14.0,0.00,20.7,19.8,19.9,19.7,21520.1
08/02/2021,23.7,9.6,0.00,20.7,18.8,19.8,19.4,24753.6
08/03/2021,27.6,14.6,0.00,21.4,19.2,19.8,19.4,21851.2
08/04/2021,28.9,13.8,0.00,21.7,19.8,20.0,19.6,19015.1
08/05/2021,30.2,13.7,0.00,21.8,20.0,20.1,19.8,19806.2
08/06/2021,25.0,18.2,1.52,21.4,20.5,20.2,20.0,7532.1
08/07/2021,26.3,19.4,0.00,21.6,20.6,20.2,20.0,12915.2
08/08/2021,29.4,19.3,7.62,21.9,20.7,20.3,20.1,12213.6
08/09/2021,29.0,20.7,31.50,22.1,21.2,20.6,20.3,7685.6
08/10/2021,29.1,17.9,87.90,22.6,21.4,21.8,20.6,14929.7
08/11/2021,30.3,17.4,12.19,22.7,21.3,21.7,21.1,14801.8
08/12/2021,28.4,17.9,0.00,22.9,21.7,21.4,21.2,18312.8
08/13/2021,26.1,13.2,0.00,22.5,21.1,21.4,21.1,23496.6
08/14/2021,24.9,10.1,0.00,21.8,19.9,21.2,20.6,23751.2
08/15/2021,27.8,11.4,0.00,21.7,19.7,20.8,20.3,23314.5
08/16/2021,27.1,11.6,0.00,21.4,19.8,20.6,20.3,21516.0
08/17/2021,28.4,11.8,0.00,21.4,19.6,20.5,20.2,23350.5
08/18/2021,28.7,12.6,0.00,21.6,19.8,20.4,20.1,21864.2
08/19/2021,29.8,13.9,0.00,21.9,20.2,20.6,20.3,22360.9
08/20/2021,30.0,13.8,0.00,22.4,20.4,20.8,20.4,19681.7
08/21/2021,32.1,17.3,0.00,23.0,21.1,21.1,20.7,17628.2
08/22/2021,23.4,15.7,0.00,22.7,21.7,21.3,21.1,21953.6
08/23/2021,27.9,12.4,0.00,22.1,20.6,21.3,20.8,17691.4
08/24/2021,31.7,17.0,0.25,22.8,21.0,21.1,20.8,14707.5
08/25/2021,30.9,16.7,0.00,22.8,21.3,21.2,20.9,14099.2
08/26/2021,27.2,16.9,0.00,22.4,21.4,21.2,21.0,15842.6
08/27/2021,24.2,17.1,3.81,22.0,21.0,21.2,20.9,4968.7
08/28/2021,30.4,19.4,12.19,22.6,20.9,21.0,20.7,12692.2
08/29/2021,30.9,20.0,11.94,22.9,21.7,21.3,21.0,16651.5
08/30/2021,26.3,16.6,0.00,22.5,21.3,21.4,21.1,21218.8
08/31/2021,22.5,12.4,0.00,21.9,20.8,21.2,20.9,19223.9
09/01/2021,22.8,8.9,0.00,21.1,19.4,20.9,20.3,21184.2
09/02/2021,23.6,6.6,0.00,20.0,18.5,20.3,19.7,21270.5
09/03/2021,22.1,8.6,0.00,19.3,18.0,19.8,19.2,9058.9
09/04/2021,20.1,16.3,2.03,19.1,18.6,19.3,19.0,2840.6
09/05/2021,23.5,14.6,2.29,19.7,18.5,19.1,18.9,18993.4
09/06/2021,21.8,9.3,0.00,19.6,18.5,19.1,18.9,20342.2
09/07/2021,22.4,9.3,15.75,19.1,17.4,19.0,18.4,4963.0
09/08/2021,20.6,12.8,1.27,18.2,17.6,18.4,18.1,10100.2
09/09/2021,20.8,12.9,0.00,18.6,17.6,18.2,18.0,17229.4
09/10/2021,25.4,8.5,0.00,18.7,17.2,18.2,17.9,18343.3
09/11/2021,27.4,15.7,0.00,19.3,17.9,18.3,18.0,17116.3
09/12/2021,23.3,9.9,0.00,19.2,18.2,18.4,18.2,11589.0
09/13/2021,21.9,7.8,0.00,18.5,17.1,18.4,17.9,15806.9
09/14/2021,26.0,12.8,1.02,18.6,17.5,18.1,17.8,10610.5
09/15/2021,23.3,9.7,0.00,18.7,17.7,18.1,17.9,18506.4
09/16/2021,25.3,7.9,0.00,18.1,16.8,18.1,17.6,18192.4
09/17/2021,28.5,14.5,0.00,18.9,17.4,17.9,17.7,16093.5
09/18/2021,21.8,6.2,0.00,18.6,17.1,18.0,17.7,18331.2
09/19/2021,27.5,10.6,0.00,18.1,16.6,17.8,17.4,17409.7
09/20/2021,26.2,17.9,2.79,18.9,17.8,17.9,17.6,7615.2
09/21/2021,22.5,13.5,4.57,18.9,18.1,18.1,17.9,5234.6
09/22/2021,15.8,10.6,0.00,18.1,16.6,18.1,17.4,11835.3
09/23/2021,12.3,6.7,16.26,16.6,14.9,17.4,16.4,2968.9
09/24/2021,21.6,9.0,6.60,15.9,14.8,16.4,15.9,16838.1
09/25/2021,17.7,9.7,3.05,15.8,15.4,16.1,15.9,12136.1
09/26/2021,22.1,9.6,0.51,15.7,15.1,16.0,15.7,7457.2
09/27/2021,20.2,10.5,0.00,16.2,15.3,15.9,15.7,10875.4
09/28/2021,19.4,3.6,0.00,15.8,14.4,15.9,15.5,15948.5
09/29/2021,23.0,6.1,0.00,15.6,14.2,15.6,15.2,15445.5
09/30/2021,23.9,5.6,0.00,15.7,14.2,15.4,15.1,15032.0
10/01/2021,26.4,9.0,0.00,16.1,14.6,15.5,15.2,15228.8
10/02/2021,23.8,16.7,2.79,16.9,15.7,15.9,15.5,8088.9
10/03/2021,23.2,14.7,37.08,17.1,16.4,16.3,15.9,3783.1
10/04/2021,18.6,12.3,0.25,17.1,16.8,16.4,16.3,4728.4
10/05/2021,20.1,12.2,0.00,16.9,16.4,16.5,16.3,11342.4
10/06/2021,21.6,6.7,0.00,16.8,15.7,16.4,16.1,12002.4
10/07/2021,23.8,10.4,0.00,16.9,15.8,16.2,16.0,11487.5
10/08/2021,22.2,15.6,0.51,17.4,16.7,16.5,16.1,6402.3
10/09/2021,23.8,14.6,0.00,17.4,16.9,16.7,16.5,6503.3
10/10/2021,24.5,15.1,0.00,17.6,16.7,16.7,16.6,6054.2
10/11/2021,25.4,17.2,2.29,18.2,17.5,17.1,16.7,6947.4
10/12/2021,19.5,15.7,5.08,18.1,17.6,17.2,17.1,3931.0
10/13/2021,19.9,14.6,0.00,17.6,17.3,17.2,17.0,4988.0
10/14/2021,20.9,11.4,0.25,17.3,16.8,17.1,16.9,4788.4
10/15/2021,19.1,5.8,0.00,16.8,15.5,16.9,16.3,8814.4
10/16/2021,14.0,7.0,1.78,15.7,14.6,16.3,15.6,4991.2
10/17/2021,16.9,6.3,0.00,14.7,14.1,15.6,15.1,12618.2
10/18/2021,18.7,1.7,0.00,14.4,13.3,15.1,14.6,13116.9
10/19/2021,23.5,3.6,0.00,14.2,12.8,14.7,14.2,12111.0
10/20/2021,19.8,11.6,4.06,14.7,13.9,14.5,14.3,6617.3
10/21/2021,13.4,5.6,1.27,14.5,13.4,14.6,14.4,1569.6
10/22/2021,10.4,2.1,0.51,13.5,12.3,14.4,13.6,7323.6
10/23/2021,12.0,2.0,0.00,12.5,11.9,13.6,13.1,8569.4
10/24/2021,12.4,3.6,0.00,12.0,11.5,13.1,12.7,6884.8
10/25/2021,9.0,4.1,0.00,11.6,10.8,12.8,12.2,4665.7
10/26/2021,9.0,2.4,0.00,10.9,10.3,12.2,11.8,8710.0
10/27/2021,10.2,-1.4,0.00,10.5,9.6,11.8,11.3,3646.0
10/28/2021,17.5,8.3,0.00,11.3,10.3,11.6,11.3,9523.8
10/29/2021,11.2,7.6,0.00,11.3,11.0,11.7,11.6,1284.6
10/30/2021,13.7,2.7,0.00,11.5,10.9,11.7,11.6,9049.5
10/31/2021,13.1,2.6,0.25,11.0,10.3,11.7,11.4,3194.6
11/01/2021,7.2,2.2,0.25,10.5,9.6,11.4,10.9,3556.9
11/02/2021,6.8,0.6,2.79,9.6,8.9,10.9,10.4,6655.6
11/03/2021,6.9,-0.3,0.51,8.9,8.4,10.4,9.9,5082.5
11/04/2021,6.1,-2.5,1.78,8.5,7.9,9.9,9.5,3524.3
11/05/2021,12.6,-0.2,0.00,8.3,7.5,9.5,9.1,7959.6
11/06/2021,15.8,2.6,0.00,8.9,7.9,9.3,9.1,9195.5
11/07/2021,19.1,7.1,0.00,9.8,8.8,9.7,9.2,7613.6
11/08/2021,18.2,5.1,0.00,10.4,9.6,10.1,9.7,9078.1
11/09/2021,12.5,-1.1,0.00,10.0,8.9,10.1,9.9,6853.9
11/10/2021,12.9,-3.2,0.00,8.9,7.8,9.9,9.4,6772.7
11/11/2021,14.5,4.0,5.33,9.2,8.1,9.4,9.2,3545.2
11/12/2021,5.9,-0.4,9.14,9.1,7.9,9.4,9.1,4833.1
11/13/2021,6.2,-0.7,4.57,7.9,7.4,9.1,8.6,5156.4
11/14/2021,2.8,-0.9,2.29,7.4,6.7,8.7,8.2,2862.6
11/15/2021,5.3,-0.8,2.54,6.7,6.4,8.2,7.8,4587.1
11/16/2021,5.2,-1.1,1.02,6.6,6.2,7.8,7.6,5591.8
11/17/2021,9.7,3.4,0.00,7.1,6.2,7.6,7.4,1888.0
11/18/2021,4.3,-0.6,0.00,7.0,5.9,7.6,7.3,938.0
11/19/2021,5.4,-0.7,0.25,5.9,5.6,7.3,7.0,4894.0
11/20/2021,5.6,-1.7,0.00,5.8,5.4,7.0,6.7,2202.0
11/21/2021,6.6,-4.5,1.52,5.6,5.0,6.8,6.5,2446.0
11/22/2021,-1.3,-3.2,0.00,5.2,4.2,6.5,6.0,1529.9
11/23/2021,4.1,-5.1,0.00,4.4,4.0,6.0,5.6,8014.7
11/24/2021,10.0,0.9,0.00,5.1,4.2,5.7,5.5,4469.3
11/25/2021,6.2,-3.1,0.76,5.3,4.8,5.9,5.7,1092.1
11/26/2021,-2.6,-5.5,0.00,4.8,3.8,5.9,5.4,1781.4
11/27/2021,-1.8,-4.5,0.00,3.8,3.2,5.4,4.9,2063.6
11/28/2021,1.8,-3.8,4.32,3.5,3.2,4.9,4.7,1655.0
11/29/2021,2.6,-1.4,0.00,3.7,3.5,4.7,4.7,4589.6
11/30/2021,3.7,-1.2,1.27,3.6,3.5,4.7,4.6,1567.5
12/01/2021,6.5,-2.4,0.00,3.7,3.4,4.6,4.5,1663.6
12/02/2021,8.0,-0.2,0.51,4.4,3.7,4.9,4.5,1662.4
12/03/2021,1.6,-1.6,0.00,4.2,3.9,4.9,4.8,1905.9
12/04/2021,2.6,-1.5,0.00,4.0,3.3,4.8,4.6,2895.1
12/05/2021,-1.0,-3.7,0.00,3.3,2.8,4.6,4.2,696.9
12/06/2021,1.2,-8.3,0.25,3.2,2.8,4.2,4.1,1615.0
12/07/2021,-6.8,-10.6,0.00,3.3,3.1,4.2,4.1,4012.4
12/08/2021,-2.8,-8.8,0.00,3.1,2.9,4.1,3.9,2430.9
12/09/2021,0.5,-8.2,0.00,3.0,2.9,4.0,3.9,1509.6
12/10/2021,3.1,0.0,6.35,3.1,3.0,3.9,3.9,2429.1
12/11/2021,6.1,-1.0,6.60,3.1,2.7,3.9,3.6,1408.8
12/12/2021,6.3,-2.3,0.00,2.7,2.6,3.6,3.5,6971.9
12/13/2021,9.0,-3.8,0.00,2.9,2.7,3.6,3.5,6934.1
12/14/2021,5.1,-5.4,0.00,2.8,2.5,3.6,3.5,3743.5
12/15/2021,15.1,3.6,1.02,4.7,2.8,3.9,3.5,1149.0
12/16/2021,17.9,-1.9,0.00,6.2,4.4,5.0,3.9,744.4
