
	Warning... 
	   Date Selected:                 20190101:2400
	   First Entry In Datebase:       20190410:2400
	   ...Resetting Date Selected To: 20190410:2400
aetna
daily summary

date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,rpet,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
02/08/2023,5.8,-4.3,1.2,-5.2,,0.700,6409.9,1.4,0.5,2.2,1.7
02/09/2023,2.6,-0.7,1.8,-2.3,,0.161,326.3,1.5,0.6,2.1,1.6
02/10/2023,0.7,-5.3,-0.1,-8.1,,0.459,2918.2,2.1,0.8,2.2,1.9
02/11/2023,6.4,-6.3,-1.2,-8.2,,1.175,8010.0,1.7,0.3,2.2,1.9
02/12/2023,9.8,-2.3,1.2,-3.9,,1.161,7954.4,3.7,0.3,2.1,1.9
02/13/2023,5.7,-2.4,1.1,-3.4,,0.641,5789.5,3.4,0.5,2.1,1.9
02/14/2023,12.5,-2.2,5.0,-3.5,,1.414,6458.7,3.8,0.5,2.3,2.0
02/15/2023,9.2,1.6,6.8,-0.6,,0.471,888.0,4.3,3.1,3.1,2.2
02/16/2023,1.6,-6.9,-0.6,-7.9,,0.277,985.5,3.1,1.7,3.1,2.8
02/17/2023,-3.9,-11.2,-7.8,-13.2,,0.517,5854.4,1.8,1.4,2.9,2.6
02/18/2023,3.8,-10.8,-1.2,-12.5,,0.907,8134.3,1.5,1.3,2.7,2.5
02/19/2023,7.1,0.7,1.6,-2.3,,1.199,8372.0,3.7,1.2,2.6,2.4
02/20/2023,4.9,-3.8,-0.9,-5.3,,0.943,6844.2,4.2,0.8,2.7,2.5
02/21/2023,3.0,-4.4,0.3,-8.3,,0.535,2389.7,2.5,0.9,2.7,2.5
02/22/2023,-2.7,-4.5,-4.2,-6.1,,0.295,826.9,1.0,0.7,2.5,2.2
02/23/2023,1.4,-5.9,0.5,-7.7,,0.326,2408.6,1.0,0.9,2.3,2.1
02/24/2023,-3.9,-9.8,-7.6,-12.9,,0.580,6316.6,1.1,1.0,2.2,2.1
02/25/2023,-0.0,-9.1,-2.2,-12.2,,0.430,4067.6,1.0,0.8,2.2,2.0
02/26/2023,2.4,-5.9,-2.2,-9.6,,1.052,9722.6,1.1,0.9,2.1,2.0
02/27/2023,0.1,-5.5,-0.6,-9.5,,0.375,714.3,1.0,0.5,2.1,1.7
02/28/2023,4.9,-1.3,0.8,-2.3,,0.875,8642.7,1.1,0.6,2.0,1.8
03/01/2023,4.9,-0.6,1.7,-2.5,,0.561,3652.8,1.8,0.8,2.1,1.9
03/02/2023,2.5,-1.3,0.7,-2.8,,0.459,3328.0,3.2,0.8,2.2,2.0
03/03/2023,1.7,-2.3,-1.5,-3.3,,0.498,2937.0,1.9,0.6,2.2,2.0
03/04/2023,8.1,-2.2,3.2,-4.3,,0.976,8028.9,4.7,0.5,2.4,2.0
03/05/2023,10.0,-1.0,3.1,-3.8,,1.333,10041.4,7.6,1.1,2.9,2.3
03/06/2023,4.3,-0.5,1.0,-1.8,,0.542,2138.2,4.1,2.6,3.0,2.8
03/07/2023,7.5,-3.8,-1.2,-13.1,,1.507,11279.7,7.4,1.8,3.1,2.8
03/08/2023,7.6,-3.3,-4.4,-9.9,,1.576,10642.2,6.7,1.1,3.2,2.8
03/09/2023,4.9,-1.8,-2.7,-7.5,,1.198,5366.8,4.6,1.9,3.1,2.9
03/10/2023,5.3,-3.1,1.1,-4.9,,0.835,6301.5,5.3,2.2,3.1,2.9
03/11/2023,6.1,-5.7,-2.1,-6.8,,1.130,9649.9,6.3,1.0,3.1,2.8
03/12/2023,0.8,-3.8,-1.5,-5.6,,0.550,4733.4,4.3,2.1,3.2,3.0
03/13/2023,-2.6,-5.9,-3.8,-8.9,,0.567,5903.5,3.0,1.9,3.1,2.9
03/14/2023,1.6,-6.5,-5.3,-9.2,,1.134,12391.0,3.4,1.4,3.0,2.6
03/15/2023,5.9,-8.5,0.1,-9.7,,1.247,11045.6,4.3,0.6,2.7,2.4
03/16/2023,8.9,1.7,5.1,-3.1,,1.145,4338.6,4.3,1.6,2.9,2.5
03/17/2023,6.8,-4.6,6.3,-9.4,,0.456,2085.4,4.2,1.7,3.3,2.8
03/18/2023,-4.4,-10.3,-7.9,-12.7,,0.549,7955.9,1.8,0.9,3.2,2.6
03/19/2023,2.0,-7.3,-4.1,-11.0,,1.328,12691.9,3.9,0.8,2.7,2.3
03/20/2023,7.0,-1.3,-0.3,-6.3,,1.767,10543.1,4.1,0.6,2.4,2.2
03/21/2023,11.4,-1.3,2.3,-4.4,,1.703,10416.2,7.3,1.2,2.9,2.4
03/22/2023,6.6,0.1,6.0,-1.8,,0.355,939.5,5.0,3.4,3.4,2.9
03/23/2023,8.0,-1.2,6.1,-5.2,,1.210,9317.4,8.2,3.7,3.9,3.3
03/24/2023,7.8,-3.0,-3.2,-8.9,,1.596,9474.7,7.3,2.3,4.0,3.6
03/25/2023,1.0,-0.9,0.0,-3.9,,0.365,1785.8,4.6,2.2,4.0,3.6
03/26/2023,9.5,-2.9,2.7,-5.3,,1.341,9633.3,6.5,1.1,3.7,3.2
03/27/2023,7.8,-1.9,0.8,-3.6,,1.621,13726.4,9.4,2.3,4.1,3.5
03/28/2023,9.5,-3.5,0.6,-8.1,,1.668,12022.0,8.8,2.2,4.2,3.8
03/29/2023,2.2,-6.4,-1.8,-11.8,,1.081,10868.8,6.6,2.9,4.2,3.9
03/30/2023,5.9,-7.4,0.5,-10.8,,1.540,11636.7,6.7,1.1,4.0,3.4
03/31/2023,11.7,2.3,11.2,0.3,,0.335,938.9,6.1,3.9,4.1,3.6
04/01/2023,11.7,-2.7,11.2,-5.5,,0.673,4119.2,6.4,3.7,4.6,4.0
04/02/2023,7.7,-4.9,2.2,-6.8,,1.389,9974.5,6.3,1.5,4.6,4.0
04/03/2023,16.0,3.9,4.7,-3.7,,1.921,8366.5,9.6,4.2,4.8,4.2
04/04/2023,9.7,4.1,6.4,3.1,,0.775,4668.9,8.3,5.8,5.3,4.7
04/05/2023,19.4,3.2,15.6,-0.3,,1.168,4801.8,11.3,6.0,6.0,5.2
04/06/2023,7.9,-0.8,-0.3,-5.4,,1.937,14942.9,10.5,4.4,6.3,5.9
04/07/2023,9.8,-3.3,-1.3,-8.3,,1.993,14794.5,11.7,3.5,6.1,5.6
04/08/2023,14.9,-0.1,2.6,-4.5,,2.054,10790.8,11.2,5.3,6.2,5.8
04/09/2023,18.1,0.6,5.5,-4.3,,2.934,14544.2,12.8,5.2,6.6,6.0
04/10/2023,18.4,5.6,4.6,-2.8,,3.426,13326.1,12.8,6.6,7.1,6.5
04/11/2023,22.5,7.9,9.8,-0.0,,3.370,11933.0,13.8,7.5,7.7,7.1
04/12/2023,24.5,9.9,12.8,6.7,,4.123,14957.1,15.8,9.2,8.6,7.7
04/13/2023,25.3,12.0,11.8,6.6,,4.126,15462.5,17.1,10.4,9.5,8.6
04/14/2023,28.0,9.9,10.2,4.7,,3.801,15208.0,18.1,10.6,10.2,9.4
04/15/2023,28.1,13.3,16.1,5.1,,3.089,12184.7,17.8,12.3,10.9,10.1
04/16/2023,18.4,2.7,14.9,1.1,13.97,0.868,3621.8,15.4,10.8,11.8,10.9
04/17/2023,3.2,-1.2,2.0,-3.4,5.59,0.499,4677.7,10.8,7.4,11.4,9.8
04/18/2023,8.1,-1.6,1.4,-4.4,1.78,1.205,8575.2,9.5,6.0,9.9,8.5
04/19/2023,7.5,-1.7,4.5,-3.7,6.86,0.843,4982.8,8.1,5.3,8.6,7.7
04/20/2023,18.3,4.7,13.9,0.7,7.87,1.648,7752.3,11.1,6.2,8.1,7.6
04/21/2023,15.0,4.4,13.0,2.2,0.00,1.724,9872.7,11.9,8.8,8.7,8.1
04/22/2023,8.1,0.8,3.1,-1.2,0.25,1.082,6844.2,10.6,8.5,8.8,8.6
04/23/2023,4.5,-0.2,0.6,-2.8,0.00,0.753,4884.6,8.6,6.9,8.7,8.1
04/24/2023,8.4,-0.6,0.7,-5.6,0.00,1.467,8964.3,9.2,6.0,8.1,7.7
04/25/2023,10.8,0.3,1.4,-4.5,0.00,2.136,14290.9,12.3,5.9,7.9,7.5
04/26/2023,9.2,-2.4,1.0,-4.1,0.00,1.680,12582.8,11.0,5.9,7.9,7.6
04/27/2023,,,,,,,,,,,
04/28/2023,16.3,4.9,8.9,-1.0,0.00,2.673,14032.2,11.6,7.8,8.4,8.0
04/29/2023,16.9,3.0,10.5,2.1,1.02,2.197,15089.7,13.1,9.4,9.0,8.4
04/30/2023,9.5,2.3,6.0,0.9,0.76,1.345,11853.8,11.0,8.6,9.1,8.8
05/01/2023,4.6,0.5,3.5,-0.3,8.89,0.833,9149.7,9.4,7.4,9.0,8.5
05/02/2023,5.0,1.7,2.7,0.1,3.56,1.092,12538.7,8.6,6.4,8.5,7.9
05/03/2023,12.0,3.5,6.7,1.9,0.00,2.351,21745.9,12.5,6.8,8.0,7.6
05/04/2023,16.6,2.1,8.8,0.3,0.00,2.999,19422.6,12.8,7.7,8.5,7.9
05/05/2023,22.6,9.0,10.7,5.3,0.00,3.587,17335.9,14.3,9.6,9.2,8.4
05/06/2023,18.7,11.0,10.8,4.4,1.52,2.876,11151.0,12.8,10.5,9.7,9.1
05/07/2023,22.8,12.3,17.6,9.4,0.00,3.509,20014.0,17.0,11.2,10.4,9.7
05/08/2023,16.0,9.2,12.1,7.5,0.00,1.758,9661.8,14.6,12.4,10.8,10.3
05/09/2023,23.4,6.4,11.9,3.4,0.00,5.166,30787.0,18.1,10.6,11.1,10.6
05/10/2023,24.3,5.6,11.8,3.7,0.00,5.308,30374.5,18.9,11.8,11.7,11.1
05/11/2023,26.3,8.8,13.8,6.0,0.00,5.442,29924.8,19.9,12.6,12.2,11.6
05/12/2023,25.0,12.2,15.1,6.6,0.00,2.780,13190.0,17.1,14.0,12.6,12.2
05/13/2023,23.9,14.0,15.5,4.8,2.03,3.276,16733.0,18.1,14.7,12.9,12.5
05/14/2023,16.3,10.7,5.4,-1.0,0.00,3.086,12829.6,16.6,13.8,13.0,12.7
05/15/2023,22.5,1.9,7.9,-4.1,0.00,5.412,32668.3,18.4,11.1,12.8,12.1
05/16/2023,21.5,6.8,12.7,-2.1,0.00,4.394,24012.9,17.4,12.2,12.6,12.2
05/17/2023,17.9,2.1,7.7,-0.2,0.00,4.474,30043.1,17.8,11.8,12.6,12.1
05/18/2023,19.0,2.8,7.9,-0.1,0.00,3.919,24066.1,17.0,11.9,12.5,12.1
05/19/2023,18.8,8.9,15.9,2.1,5.08,2.801,14889.5,16.4,12.8,12.5,12.2
05/20/2023,19.0,7.2,10.6,5.3,0.00,3.097,21434.1,16.7,12.6,12.5,12.2
05/21/2023,24.5,5.5,13.7,4.0,0.00,4.763,26895.0,18.1,11.8,12.5,12.1
05/22/2023,24.3,8.5,14.2,5.8,0.00,4.507,25781.7,18.6,13.1,12.8,12.4
05/23/2023,26.7,9.2,16.0,6.9,0.00,5.020,27785.3,19.6,13.7,13.3,12.8
05/24/2023,21.4,8.4,13.9,0.5,0.00,4.717,27524.2,19.0,14.4,13.6,13.2
05/25/2023,19.7,3.7,6.6,-4.0,0.00,5.257,33784.6,19.2,13.2,13.6,13.2
05/26/2023,24.3,3.1,8.7,-5.3,0.00,5.868,33799.8,19.1,12.2,13.5,12.9
05/27/2023,26.1,6.7,10.3,1.3,0.00,6.003,33223.2,19.9,13.2,13.5,13.0
05/28/2023,28.2,11.0,13.0,3.0,0.00,5.983,31251.1,20.8,14.4,13.9,13.4
05/29/2023,28.9,11.2,13.6,3.9,0.00,6.533,32535.1,21.4,14.9,14.3,13.8
05/30/2023,31.2,12.8,17.4,7.9,0.00,6.687,32053.9,22.4,15.7,14.8,14.2
05/31/2023,32.2,17.1,20.9,11.3,0.25,6.405,30519.8,23.5,17.2,15.4,14.8
06/01/2023,32.6,16.4,20.2,12.8,0.00,5.909,28666.5,23.8,17.9,16.0,15.4
06/02/2023,31.7,17.5,20.0,10.8,0.00,5.818,28335.1,23.3,18.3,16.3,15.9
06/03/2023,30.7,17.5,21.3,9.6,0.00,4.993,22591.5,22.0,17.9,16.4,16.1
06/04/2023,26.6,13.5,11.6,4.6,0.00,6.131,31263.0,22.6,17.2,16.4,16.0
06/05/2023,28.1,13.2,15.6,6.2,0.00,5.667,29784.5,22.3,16.7,16.3,15.9
06/06/2023,25.6,12.0,15.7,6.8,0.00,4.700,25420.3,21.4,17.1,16.2,15.9
06/07/2023,23.7,8.4,11.5,2.1,0.00,5.901,31975.0,21.6,15.6,16.2,15.6
06/08/2023,23.6,6.5,10.7,3.4,0.00,5.823,32777.2,21.4,15.0,15.8,15.3
06/09/2023,24.7,6.6,11.6,4.4,0.00,5.744,32673.0,21.9,15.0,15.6,15.2
06/10/2023,26.4,9.8,15.0,5.2,0.00,4.015,20950.2,20.5,15.6,15.6,15.3
06/11/2023,16.6,10.0,14.1,9.0,6.10,0.898,4941.5,18.2,15.4,15.6,15.2
06/12/2023,17.2,7.8,11.0,4.4,0.00,3.254,22297.6,18.6,14.0,15.2,14.6
06/13/2023,17.6,4.9,12.0,3.9,3.05,2.114,13661.0,15.8,13.1,14.8,14.2
06/14/2023,21.8,8.0,16.3,7.6,0.25,3.786,24304.8,19.9,13.4,14.4,14.0
06/15/2023,16.0,9.9,15.3,9.2,0.00,1.330,8277.8,17.2,14.8,14.5,14.3
06/16/2023,23.8,10.4,16.5,9.5,0.00,4.149,25280.3,20.4,14.0,14.4,14.0
06/17/2023,25.6,8.7,16.7,8.0,0.00,5.449,31472.0,21.7,14.6,14.8,14.3
06/18/2023,28.3,11.1,17.1,9.6,0.00,5.688,30093.3,22.4,15.4,15.2,14.7
06/19/2023,29.3,14.2,15.5,9.2,0.00,6.587,31800.2,23.9,16.5,15.7,15.2
06/20/2023,30.7,14.7,19.0,10.0,2.03,6.832,32162.0,25.4,17.1,16.2,15.7
06/21/2023,31.2,16.6,19.0,9.1,0.00,6.920,32949.4,26.4,18.4,16.7,16.1
06/22/2023,29.9,16.8,17.6,10.7,0.00,6.315,29345.1,25.2,18.7,17.0,16.6
06/23/2023,28.3,16.6,18.2,13.0,0.00,4.029,19752.4,23.4,19.1,17.1,16.8
06/24/2023,32.1,14.2,19.0,11.8,0.00,6.085,30796.6,26.2,18.3,17.3,16.9
06/25/2023,26.7,16.9,22.2,15.2,30.99,2.442,11753.1,22.5,19.7,18.8,17.2
06/26/2023,22.0,14.5,20.2,13.3,6.86,1.821,10570.2,20.6,19.0,17.7,17.3
06/27/2023,22.7,12.9,18.2,11.8,0.00,3.082,18892.5,21.1,17.4,17.4,16.8
06/28/2023,27.2,10.7,18.8,9.9,0.00,5.236,29592.3,23.4,16.5,16.9,16.5
06/29/2023,29.2,16.4,23.7,13.8,0.00,2.830,13670.0,23.2,18.6,19.0,16.9
06/30/2023,29.5,16.9,23.9,16.3,0.00,5.124,27025.0,24.9,19.1,18.2,17.7
07/01/2023,28.6,17.8,23.9,16.8,0.00,3.844,19801.0,24.4,20.2,18.4,18.1
07/02/2023,27.6,18.1,23.1,17.5,0.00,3.729,20170.0,24.6,20.6,18.7,18.4
07/03/2023,30.1,16.8,23.3,15.9,0.00,5.480,29001.6,25.7,20.3,18.9,18.6
07/04/2023,29.9,14.7,24.1,13.8,0.00,5.844,30695.0,26.2,19.6,19.0,18.6
07/05/2023,31.6,18.8,25.5,16.8,0.00,5.685,28505.5,26.9,20.9,19.4,18.9
07/06/2023,26.3,15.6,22.2,12.3,0.00,4.521,24921.2,25.8,21.8,19.5,19.4
07/07/2023,25.9,11.6,17.7,10.7,0.00,4.987,28224.2,23.9,19.3,19.6,18.9
07/08/2023,22.3,13.8,15.8,12.3,0.00,2.738,16287.3,22.2,19.3,19.1,18.5
07/09/2023,25.8,13.1,19.5,12.6,0.00,5.184,29416.1,23.8,18.5,18.6,18.1
07/10/2023,28.1,15.1,19.9,13.3,0.00,6.118,32311.4,25.1,18.9,18.5,18.1
07/11/2023,25.0,12.9,20.3,8.9,0.00,5.026,28437.8,24.4,20.1,18.7,18.4
07/12/2023,23.7,13.1,15.8,9.5,0.00,3.273,17560.6,22.0,18.6,18.7,18.2
07/13/2023,23.8,12.9,19.0,12.4,0.00,3.341,19284.6,21.3,18.1,18.3,17.8
07/14/2023,27.5,14.4,22.3,13.7,0.00,4.679,25813.2,23.5,18.3,18.1,17.7
07/15/2023,26.8,18.6,22.9,17.5,0.00,4.219,23238.0,24.5,20.2,18.6,18.1
07/16/2023,24.5,15.9,20.7,12.5,0.00,4.340,25118.6,23.2,19.9,18.8,18.5
07/17/2023,23.1,13.9,17.7,13.3,0.00,4.833,29634.9,22.9,18.7,18.8,18.2
07/18/2023,25.1,13.7,17.7,12.1,0.00,5.360,30797.3,23.1,18.5,18.5,18.1
07/19/2023,26.8,13.4,19.3,12.0,0.00,4.586,25267.0,22.6,18.4,18.4,18.0
07/20/2023,25.3,16.4,21.4,14.5,0.00,4.342,25277.5,23.1,19.0,18.4,18.1
07/21/2023,26.4,14.4,20.4,13.5,0.00,5.255,30014.8,23.6,19.0,18.4,18.2
07/22/2023,27.9,13.4,20.7,12.2,0.00,4.586,25217.0,23.9,18.8,18.5,18.1
07/23/2023,25.7,15.3,20.7,14.4,0.00,4.421,25025.9,23.9,19.3,18.6,18.2
07/24/2023,27.2,15.2,22.5,14.5,0.00,4.576,25012.1,23.4,19.2,18.6,18.3
07/25/2023,29.2,15.4,23.3,14.3,0.00,4.847,25587.5,24.1,19.2,18.8,18.4
07/26/2023,25.1,18.4,22.8,16.3,0.00,2.273,12690.1,22.3,20.0,19.0,18.6
07/27/2023,30.2,18.8,24.9,17.9,0.00,5.694,29411.8,25.3,20.2,19.1,18.7
07/28/2023,31.1,19.8,25.6,18.1,0.00,5.240,26611.4,25.6,21.3,19.5,19.1
07/29/2023,28.2,18.1,21.6,14.5,0.00,5.297,28861.4,25.1,21.5,19.7,19.5
07/30/2023,25.2,14.8,17.1,11.3,0.00,5.270,29697.2,24.1,20.5,19.8,19.4
07/31/2023,26.0,13.1,20.0,11.9,1.78,4.941,27525.0,23.4,19.0,19.5,18.9
08/01/2023,25.8,12.9,18.8,11.6,0.00,4.159,23026.2,22.9,18.6,19.1,18.6
08/02/2023,27.9,16.9,21.5,14.5,0.00,4.702,25030.3,24.0,19.4,18.9,18.6
08/03/2023,29.1,16.8,24.7,15.7,0.00,4.914,26069.7,24.8,19.8,19.2,18.8
08/04/2023,28.4,15.1,20.9,14.6,0.00,5.065,27393.8,23.9,19.8,19.3,19.0
08/05/2023,25.6,16.6,19.9,13.9,0.00,3.431,18004.6,23.4,20.1,19.3,19.1
08/06/2023,17.9,13.4,16.2,11.2,6.35,1.160,6123.7,21.3,19.1,19.3,18.7
08/07/2023,26.1,14.6,20.6,13.6,0.00,4.037,23409.7,21.9,18.3,18.7,18.3
08/08/2023,28.4,15.8,22.0,13.8,0.00,4.678,25369.4,23.2,18.4,18.5,18.2
08/09/2023,27.0,16.7,21.7,16.0,0.00,4.381,23869.1,23.0,19.4,18.7,18.5
08/10/2023,26.0,14.3,20.4,12.2,0.00,4.693,26166.0,23.0,19.5,18.8,18.6
08/11/2023,27.2,12.2,22.4,11.0,2.79,2.902,15860.7,21.9,18.2,18.8,18.3
08/12/2023,24.8,16.5,19.9,15.5,0.25,4.087,24176.2,23.0,19.1,18.6,18.4
08/13/2023,24.9,13.2,18.4,12.4,0.00,4.017,23826.6,22.0,18.7,18.6,18.3
08/14/2023,18.5,14.5,16.9,13.6,8.13,0.870,4014.4,20.4,18.7,18.5,18.2
08/15/2023,25.2,12.8,19.5,10.3,6.10,3.165,17903.3,21.0,17.7,18.3,17.8
08/16/2023,26.2,10.4,19.9,9.3,0.00,4.884,27277.0,22.1,16.9,17.9,17.5
08/17/2023,23.7,13.2,20.8,11.2,13.72,2.714,15520.0,20.9,18.4,17.9,17.7
08/18/2023,22.7,12.4,15.7,9.5,0.00,4.453,27467.7,20.8,17.2,17.9,17.5
08/19/2023,25.1,10.5,18.9,9.3,0.00,4.366,25344.7,21.2,16.6,17.6,17.1
08/20/2023,31.1,16.8,26.2,15.3,0.00,4.791,24255.6,23.0,18.4,17.9,17.3
08/21/2023,26.5,14.1,20.9,13.4,0.00,3.775,21317.1,22.2,18.9,18.2,17.8
08/22/2023,22.5,16.4,17.1,12.9,0.00,3.208,17616.2,22.2,19.3,18.4,18.2
08/23/2023,32.3,18.4,27.8,15.4,0.00,4.258,21255.2,24.4,19.5,18.7,18.3
08/24/2023,27.4,20.2,25.5,19.4,0.25,1.688,8410.3,23.0,21.3,19.2,18.6
08/25/2023,26.8,17.6,22.0,16.4,0.00,3.220,17552.9,22.9,20.9,19.3,19.1
08/26/2023,25.3,15.5,19.4,13.1,0.00,3.471,19906.3,22.4,20.0,19.4,19.0
08/27/2023,24.7,9.0,15.7,8.3,0.00,4.462,26985.0,22.0,18.0,19.2,18.5
08/28/2023,25.3,9.6,16.0,8.7,0.00,4.526,26011.7,21.2,17.0,18.6,17.9
08/29/2023,23.5,12.4,20.4,10.7,4.06,2.339,13690.4,20.2,17.5,18.1,17.8
08/30/2023,21.4,8.6,13.6,7.1,0.00,4.281,27163.1,20.5,16.8,17.9,17.4
08/31/2023,23.8,6.8,13.4,5.2,0.00,4.417,26761.0,19.9,15.4,17.5,16.9
09/01/2023,26.4,9.8,17.5,8.7,0.00,4.511,26082.9,20.6,15.4,17.0,16.6
09/02/2023,26.0,14.4,20.2,12.7,0.00,2.788,14436.3,19.5,16.9,17.1,16.8
09/03/2023,29.9,17.7,21.6,15.9,0.00,4.654,22120.4,21.5,17.4,17.4,17.0
09/04/2023,31.3,18.3,24.0,16.0,0.00,4.992,24983.5,23.0,18.4,17.9,17.4
09/05/2023,32.6,20.9,24.3,18.8,0.00,4.535,21841.1,23.4,19.4,18.3,17.8
09/06/2023,25.6,19.9,22.7,18.2,8.38,1.626,7991.1,21.9,20.3,18.6,18.3
09/07/2023,20.4,13.6,19.4,12.0,12.95,1.564,9250.6,20.9,19.2,19.0,18.5
09/08/2023,21.7,11.1,14.8,9.8,0.00,2.574,16243.0,20.2,18.0,18.5,17.9
09/09/2023,23.9,7.6,14.2,6.3,0.00,4.116,25053.7,19.9,16.3,18.0,17.3
09/10/2023,23.6,10.2,16.3,9.6,0.00,2.720,16092.5,18.8,15.8,17.4,16.9
09/11/2023,16.4,13.2,15.8,12.2,13.97,0.466,1951.9,17.9,16.7,17.1,16.8
09/12/2023,19.2,10.5,16.2,8.8,0.00,2.233,15232.3,18.7,16.3,16.9,16.6
09/13/2023,18.7,8.8,13.4,7.4,0.00,1.899,12294.9,17.5,15.5,16.7,16.3
09/14/2023,22.0,5.8,13.4,5.1,0.00,3.113,20410.2,17.2,14.0,16.4,15.7
09/15/2023,22.9,7.4,16.2,6.7,0.00,3.388,21526.6,17.6,13.6,15.8,15.3
09/16/2023,22.1,10.7,18.5,8.8,0.00,1.726,9975.8,17.2,14.8,15.6,15.3
09/17/2023,21.6,9.8,15.8,8.7,1.27,2.583,16960.0,18.1,15.5,15.7,15.5
09/18/2023,20.1,8.1,14.3,7.4,0.00,2.248,14842.6,16.8,14.4,15.7,15.3
09/19/2023,20.2,6.1,15.2,5.5,0.00,1.719,10987.2,16.1,13.3,15.5,15.0
09/20/2023,25.6,13.7,19.0,12.3,0.00,3.439,19779.8,18.8,14.9,15.4,15.0
09/21/2023,28.3,14.2,19.2,12.8,0.00,3.137,16868.8,19.0,15.7,15.8,15.4
09/22/2023,27.6,14.9,19.3,13.6,0.00,3.803,20686.3,20.0,16.4,16.2,15.8
09/23/2023,23.9,13.5,16.8,11.6,0.00,3.567,21046.4,19.5,16.3,16.3,16.1
09/24/2023,24.3,9.6,14.8,8.7,0.00,3.205,18927.9,18.5,15.1,16.3,15.9
09/25/2023,22.8,12.5,16.2,11.4,0.00,2.351,13434.5,18.2,15.6,16.1,15.9
09/26/2023,21.1,15.4,17.6,13.5,6.86,1.510,7820.2,18.5,16.6,16.3,16.0
09/27/2023,17.4,13.9,15.2,13.2,3.30,0.908,5258.5,17.7,16.6,16.4,16.2
09/28/2023,21.5,12.6,16.0,11.5,0.00,1.772,11126.2,18.6,16.3,16.3,16.1
09/29/2023,17.5,12.2,15.0,11.2,0.25,0.902,5001.1,17.2,16.1,16.3,16.0
09/30/2023,25.8,10.4,19.1,10.0,0.00,2.923,17193.0,18.3,14.8,16.1,15.7
10/01/2023,27.8,14.3,19.6,13.3,0.00,3.325,18665.5,19.1,16.0,16.1,15.8
10/02/2023,29.5,14.0,20.1,13.0,0.00,3.512,18995.2,19.1,15.9,16.2,16.0
10/03/2023,29.5,13.6,18.7,12.4,0.00,3.604,18845.0,19.0,15.8,16.3,16.1
10/04/2023,27.9,17.2,18.9,14.3,0.51,2.798,12565.0,18.9,16.3,16.4,16.2
10/05/2023,19.4,12.3,17.0,11.3,8.38,1.024,5508.7,18.1,16.7,16.6,16.4
10/06/2023,16.6,6.6,11.7,5.3,9.91,1.501,10495.9,16.8,14.2,16.6,15.8
10/07/2023,12.3,4.0,8.3,2.4,2.54,1.214,10379.6,14.2,12.9,15.8,14.8
10/08/2023,12.9,2.6,8.3,1.1,1.78,1.541,14429.2,12.9,11.5,14.9,13.9
10/09/2023,12.5,1.3,5.0,0.0,0.00,1.807,14279.0,12.2,10.2,13.9,13.1
10/10/2023,10.0,5.4,7.1,4.2,0.25,0.725,5173.8,11.9,11.0,13.2,12.8
10/11/2023,12.2,5.4,10.5,4.7,0.25,0.696,4985.0,12.5,11.2,12.9,12.7
10/12/2023,14.5,1.4,8.4,0.9,0.51,1.632,12210.9,12.1,9.8,12.9,12.4
10/13/2023,8.3,7.1,7.5,5.9,30.73,0.326,1356.7,11.7,10.9,12.5,12.3
10/14/2023,13.3,4.8,9.1,3.7,5.08,0.835,4585.6,11.8,10.6,12.4,12.1
10/15/2023,13.8,4.6,8.2,3.7,0.00,1.348,9186.0,11.9,10.5,12.2,11.9
10/16/2023,14.1,4.4,8.5,2.8,0.00,1.266,9804.0,12.0,10.3,12.0,11.8
10/17/2023,12.9,2.4,8.6,1.3,0.00,1.125,8139.3,12.0,10.0,11.9,11.6
10/18/2023,18.6,3.5,10.7,2.7,0.00,2.097,13719.1,12.5,9.6,11.8,11.4
10/19/2023,14.0,10.2,11.9,9.2,6.86,0.342,1200.4,12.1,11.6,12.0,11.6
10/20/2023,10.5,4.3,10.0,3.3,2.29,0.469,3573.9,11.9,11.0,12.1,11.9
10/21/2023,7.6,1.4,6.9,0.9,4.83,0.385,2408.1,11.0,9.6,12.1,11.4
10/22/2023,12.2,1.3,5.9,0.0,0.00,1.319,11298.5,10.7,9.0,11.5,11.0
10/23/2023,14.8,-0.4,8.1,-1.1,0.00,1.066,7988.5,10.4,7.9,11.1,10.5
10/24/2023,22.3,9.9,15.8,6.7,0.25,1.938,9393.5,12.3,9.9,11.1,10.5
10/25/2023,19.4,13.8,14.1,12.8,3.30,0.516,1122.5,12.5,12.0,11.8,11.0
10/26/2023,17.9,14.3,16.8,13.9,13.97,0.549,2563.6,13.7,12.4,12.3,11.7
10/27/2023,17.3,7.9,16.9,6.8,6.60,0.368,1489.1,14.3,13.6,12.9,12.3
10/28/2023,11.2,4.9,6.8,0.7,0.00,1.485,11302.3,13.6,11.5,13.0,12.5
10/29/2023,8.7,2.5,4.1,1.4,1.78,0.606,3555.2,11.5,10.4,12.6,11.9
10/30/2023,5.1,-0.2,1.8,-7.0,0.25,0.986,10752.8,10.4,8.6,11.9,11.1
10/31/2023,3.6,-3.6,0.5,-4.3,0.25,0.384,3854.4,8.6,7.5,11.1,10.3
11/01/2023,5.1,-4.4,0.1,-5.5,5.33,1.010,11270.5,7.6,6.8,10.3,9.4
